sample_id,A1_cm2,A2_cm2,A3_cm2,A4_cm2,A5_cm2,A6_cm2,A7_cm2,A8_cm2,A9_cm2,A10_cm2,E_GPa,P2_kN,P4_kN,density_kg_m3,mass_kg,max_disp_mm,v_node2_mm,v_node4_mm,max_abs_stress_MPa,stress1_MPa,stress2_MPa,stress3_MPa,stress4_MPa,stress5_MPa,stress6_MPa,stress7_MPa,stress8_MPa,stress9_MPa,stress10_MPa,split
323,120.278,98.4609,9.51248,179.273,24.7769,71.3785,71.1614,72.2493,114.147,185.787,141.369,276.787,567.565,3589.48,3711.09,70.3758,-63.7831,-32.0956,439.9,81.4343,-8.10508,-439.9,-19.8909,139.685,-11.1803,28.1539,-137.544,44.1796,6.07464,train
324,76.6228,121.637,203.801,130.865,133.529,129.561,211.841,130.552,160.352,67.3489,194.059,453.381,279.751,4401.71,6448.94,16.3222,-15.967,-5.65029,85.0392,85.0392,12.1204,-48.4933,-23.3793,-8.06864,11.3791,35.7102,-21.4716,26.9833,-30.9575,train
325,172.216,122.011,133.448,120.968,118.715,193.894,148.744,223.888,44.1667,205.429,103.599,388.471,527.199,4255.63,6775.66,29.2074,-28.5008,-12.5639,61.1198,50.9236,20.7052,-61.1198,-11.2298,29.7071,13.0292,40.6129,-30.8574,43.4972,-17.3914,train
326,98.4975,38.528,160.438,198.298,111.098,132.956,116.254,70.6853,147.819,157.586,98.891,237.264,312.658,6993.82,9184.05,22.7409,-22.3515,-11.4406,43.7307,43.7307,18.8077,-37.0056,-8.31077,2.58075,5.4501,43.3614,-38.7085,15.7669,-6.50296,train
327,66.926,85.7368,79.3231,122.78,140.395,197.161,224.264,107.655,79.9617,133.549,185.049,370.725,260.819,7163.61,9587.68,21.0403,-20.2891,-7.4148,98.3844,88.5421,22.6454,-98.3844,-14.381,3.22534,9.84747,25.8352,-29.1437,31.2285,-20.5599,train
328,106.823,80.0137,215.603,79.1368,131.876,13.7481,113.678,8.62719,142.286,171.094,136.636,301.722,583.751,5706.55,6487.91,28.8819,-28.3861,-17.0366,115.542,34.8433,10.1875,-51.7948,-27.8263,-11.3534,59.2909,101.389,-115.542,21.887,-6.73766,train
329,126.983,95.1832,192.865,159.84,5.32231,180.138,65.0224,181.456,155.02,218.782,132.527,472.263,249.31,7721.86,11562.4,23.0004,-22.5696,-12.7861,71.8494,68.0002,11.6637,-41.6152,-22.6003,56.332,6.163,71.8494,-30.4909,32.9556,-7.17632,train
330,103.334,158.81,91.0227,47.5391,81.7754,141.952,86.7208,84.9728,182.324,23.3877,73.7954,449.464,540.285,7599.07,8047.61,75.3511,-71.9456,-33.2474,104.545,90.6843,5.49028,-104.545,-76.2052,15.3272,6.14227,81.8868,-81.1538,28.1001,-52.7229,train
331,8.29183,207.186,163.07,138.415,114.34,97.0337,82.6271,47.8228,29.3086,155.978,111.065,320.308,465.248,3585.39,3851.74,75.2886,-70.7567,-28.3507,363.487,363.487,11.9859,-68.9751,-5.20002,-7.94879,25.5923,137.689,5.59223,34.7303,-22.5156,train
332,30.4146,154.748,223.562,102.502,154.467,18.4416,81.938,76.0741,96.2548,99.9895,73.8677,340.445,394.739,4818.19,5221.38,67.0788,-66.6244,-28.8023,170.301,170.301,6.90436,-40.1726,-22.7898,-3.63058,57.9361,96.2501,-33.001,34.3216,-15.1116,train
333,137.624,105.537,42.0604,122.897,38.1994,204.239,114.144,219.934,22.2411,140.587,92.4806,375.28,538.598,3461.05,4282.87,59.5926,-56.8106,-25.215,170.407,68.8611,22.0557,-170.407,-11.5958,112.543,11.397,42.3061,-36.8075,90.6154,-23.4153,train
334,128.891,4.30238,117.576,191.828,182.183,225.46,201.609,145.21,214.24,14.8423,202.388,397.296,385.274,4657.45,7089.53,15.4325,-14.8225,-5.80552,69.5352,58.9334,38.6667,-69.5352,-19.8438,-1.00767,0.737862,29.4803,-35.285,25.1276,-15.8511,train
335,85.7141,153.796,49.9697,211.562,16.1441,40.1412,53.7987,75.7976,165.812,161.336,84.9644,240.265,212.975,6902.95,7595.05,38.7518,-37.3357,-20.1688,86.4934,58.516,1.92661,-86.4934,-9.95616,31.3833,7.38158,50.4556,-48.7527,17.965,-2.59731,train
336,186.939,127.918,151.486,68.8148,201.675,74.906,49.2047,173.156,3.56178,135.272,107.551,385.463,504.55,3851.39,4657.62,37.4621,-37.2614,-16.0461,89.8756,54.5995,28.3641,-42.2657,-3.28936,30.3744,48.4377,73.2335,-51.8794,89.8756,-37.9322,train
337,183.637,56.7471,139,182.042,19.3619,91.8549,88.0561,91.5922,170.059,14.8126,110.666,435.54,243.932,2883.63,3132.91,29.0886,-28.4248,-12.483,57.886,44.1327,7.67328,-53.2453,-21.5333,-8.82915,4.74049,48.9151,-57.886,32.5984,-41.5728,train
338,177.211,135.346,215.442,141.104,93.482,94.437,49.7212,193.027,3.19043,0.95876,136.478,448.471,368.161,7539.16,8315.22,222.37,-222.338,-11.2259,1530.77,57.9318,7.62008,-31.886,-24.474,24.904,10.921,67.8327,-42.3578,1530.77,-1521.28,train
339,103.963,157.484,194.767,213.204,150.238,99.4697,211.65,28.431,15.9907,96.7335,99.6917,448.184,447.574,5475.16,7099.53,41.5701,-41.1071,-15.3926,80.2003,53.9739,22.7007,-63.2035,-4.25337,1.48166,35.9407,52.3064,-56.1804,80.2003,-52.2655,train
340,171.14,217.294,116.328,48.8315,200.138,172.935,48.3612,46.4549,191.746,124.73,67.7775,219.655,472.002,4325.56,5965.85,50.4557,-49.4599,-34.0991,104.426,32.8783,4.47219,-48.852,-25.0814,11.0198,5.61934,101.949,-104.426,9.03318,-11.0182,train
341,76.3856,168.066,120.831,73.5262,108.503,1.76741,16.7125,189.814,176.788,105.177,79.874,462.915,531.844,3877.87,4396.63,75.1561,-74.0422,-37.6296,169.415,169.415,0.96216,-51.849,-60.7599,35.4302,91.4934,138.425,-61.9268,35.7373,-2.17431,train
342,134.751,5.61064,201.669,24.6498,36.8322,106.753,102.709,31.5689,61.7803,19.8,82.7173,471.503,417.954,7535.48,5619.4,80.0314,-76.5444,-25.8989,188.64,52.8354,188.64,-55.5614,-148.344,-33.9932,9.91437,89.361,-107.721,83.7042,-75.5954,test
343,87.1428,67.8472,162.325,218.247,179.68,38.4742,27.0373,79.5171,2.74765,154.525,95.2179,397.452,281.229,6703.97,6907.56,61.2343,-61.1151,-26.889,121.611,97.0209,55.0981,-38.6951,-1.08261,23.6191,97.1625,120.652,-79.6797,121.611,-34.2125,train
344,65.5989,71.6018,67.4942,142.394,220.804,4.22578,157.741,200.751,75.6955,181.131,201.203,279.728,340.824,3861.16,5092.28,19.6853,-19.1212,-6.3615,91.8803,91.372,5.42257,-86.0249,-16.918,3.56701,91.8803,26.9761,-22.519,45.0074,-3.03146,train
345,209.745,55.1715,116.892,208.502,1.63908,162.369,18.0345,31.9188,62.6457,183.296,150.199,314.682,259.471,6176.7,6623.83,32.9738,-32.75,-27.4605,201.102,30.15,3.59411,-48.8599,-14.1415,139.391,1.22125,201.102,-140.762,66.5624,-1.52991,train
346,206.652,137.795,182.878,202.626,72.2544,140.138,72.2449,90.7737,96.5977,217.1,156.709,433.8,477.529,7272.23,10749.4,21.5713,-21.286,-12.8984,86.5735,43.6902,13.8021,-47.904,-12.0229,31.203,13.5714,86.5735,-73.0789,35.6657,-12.3889,train
347,198.811,207.106,98.8434,141.166,108.739,152.985,75.8882,116.863,67.1627,199.055,177.656,578.062,572.329,6608.8,9407.46,27.7629,-27.0402,-14.0796,104.398,64.1117,15.7268,-104.398,-17.8761,40.8502,21.2904,84.5751,-84.2929,53.1362,-23.1406,train
348,170.876,171.656,166.648,51.3651,196.252,70.4764,16.261,182.028,26.3209,165.511,133.26,458.521,444.844,6159.87,7767.27,31.9073,-31.6539,-15.7794,97.8476,73.1162,19.4635,-34.2657,-24.2225,33.9583,47.4062,97.8476,-61.4433,66.8502,-28.5475,test
349,139.618,22.6435,195.446,198.184,23.1398,141.739,122.399,79.9509,156.864,185.258,147.611,504.872,527.933,4362.07,5946.2,26.1007,-25.5784,-12.8258,74.1822,64.1491,55.1536,-58.6819,-19.1733,4.65715,8.81104,74.1822,-69.12,34.2578,-9.53356,train
350,85.4555,158.922,130.092,93.8685,47.1326,127.581,152.884,193.204,6.74461,156.55,150.817,364.742,374.092,5122.84,6386.74,24.5553,-24.1945,-9.41869,74.1906,72.2511,20.7246,-65.4071,-3.76938,46.1042,25.8158,44.97,-18.4959,74.1906,-29.753,test
351,32.0409,85.8362,170.773,64.5344,46.7063,1.21182,159.279,55.062,82.8038,37.625,73.931,455.562,243.247,7039.88,5629.64,85.7841,-84.3335,-20.4927,251.958,176.548,3.5571,-61.1489,-65.8609,-67.4246,251.958,52.2693,-28.2818,72.5912,-11.4764,train
352,193.922,177.851,103.605,151.919,121.461,25.5026,224.052,194.713,10.3653,188.364,73.9963,423.956,288.221,3089.4,4654.19,54.9564,-54.0696,-14.5461,134.199,40.8107,19.2432,-74.1939,-5.37883,23.5249,134.199,21.7591,-26.6882,111.489,-25.6951,test
353,164.913,211.887,75.2505,65.8789,194.611,62.7199,207.297,95.926,144.23,65.572,186.272,517.309,451.257,5927.22,8134.04,26.7246,-25.0948,-10.0062,135.399,59.6858,8.30624,-135.399,-51.8087,6.4578,28.0611,34.2186,-68.8466,33.4664,-37.9582,train
354,17.5319,206.406,183.047,113.727,225.087,218.074,1.1062,119.48,113.525,3.16151,128.466,358.859,445.126,2855.77,3393.22,123.5,-114.674,-60.2439,644.868,644.868,0.527664,-21.3675,-30.5968,18.8261,0.499433,412.507,-91.3436,43.3474,-48.7192,test
355,24.21,2.95588,62.0059,150.887,175.306,40.4302,149.591,188.215,160.517,143.352,165.904,505.748,584.254,5054.29,6300.51,61.1187,-56.5638,-19.9432,328.695,328.695,110.61,-210.581,-31.3516,-10.4405,8.08676,75.6287,-21.7918,41.6777,-3.22547,train
356,116.08,184.165,46.2613,84.7301,56.6788,47.6826,4.191,10.0141,18.6785,98.6308,108.575,512.37,290.343,4983.18,3288,186.72,-186.096,-148.375,799.899,92.8701,19.03,-161.997,-19.1079,71.2367,73.5001,799.899,-798.844,122.581,-50.2517,train
357,92.0091,191.36,71.3537,129.08,130.175,1.86519,44.5162,158.194,29.7249,101.882,121.227,343.582,513.096,6032.97,6005.53,53.6009,-53.0098,-17.9323,262.593,103.88,2.5595,-82.413,-22.8233,24.3985,262.593,77.6632,-54.7302,140.163,-6.7987,train
358,174.246,134.901,132.857,202.822,50.7732,185.707,223.621,127.691,92.1651,215.56,111.249,370.644,366.662,6142.42,10184.8,22.6825,-21.9131,-9.81556,62.0423,37.5513,13.6104,-62.0423,-9.22179,19.0327,9.88683,28.6884,-31.4175,28.6998,-12.0457,train
359,74.2501,125.619,6.5449,147.771,79.8484,59.0505,171.72,47.6762,153.67,167.256,167.575,206.42,255.701,7041.72,8095.14,50.0699,-45.6217,-20.28,366.18,85.562,2.41334,-366.18,-11.9174,31.6569,5.13392,2.73761,-127.218,16.2067,-2.56333,train
360,15.4789,157.73,80.2861,130.703,6.07418,10.9341,112.073,133.898,49.0677,37.9789,146.461,367.715,228.677,6368.3,5078.77,57.6822,-57.1954,-13.7766,323.146,323.146,9.88936,-103.583,-16.1994,-130.469,142.66,58.5394,-13.9924,61.024,-58.0839,train
361,89.1826,187.697,148.246,55.2132,17.1323,75.6761,91.9223,94.5588,138.869,141.737,194.329,361.153,202.149,4918.1,5548.12,15.7769,-15.2811,-7.0627,66.0777,66.0777,8.52641,-46.97,-36.4252,15.7771,21.1478,51.5636,-34.1212,20.4812,-15.9681,test
362,10.5862,156.905,143.069,114.077,174.893,78.3947,141.21,39.1454,194.872,221.222,78.7457,496.417,449.614,2960.03,4117.98,110.16,-103.137,-36.294,391.169,391.169,15.554,-106.576,-22.1224,-19.1365,31.131,102.989,29.7393,18.3146,-15.6015,train
363,33.9291,79.7723,179.55,172.041,50.4034,199.069,116.784,74.9982,68.8797,129.373,126.18,257.371,332.957,5222.16,6047.03,27.3084,-26.1906,-11.2383,110.59,110.59,17.5185,-40.6489,-6.83687,0.0451347,7.02013,57.2156,-22.2225,24.1498,-15.2764,train
364,130.113,122.738,111.827,126.171,55.1322,149.419,41.1663,192.613,202.178,63.3933,85.1637,504.416,324.865,6120.48,7844.09,45.9673,-44.7686,-22.8098,85.9403,85.9403,7.42673,-64.3778,-32.754,36.3707,6.1006,74.0319,-45.0653,28.9072,-20.3352,train
365,159.283,198.026,47.1644,203.493,137.999,182.195,46.0196,72.6217,40.9547,13.1703,85.8128,474.284,273.975,5077.15,5443.33,81.4415,-79.5282,-29.9881,146.95,63.0165,5.71445,-146.95,-17.7462,12.1985,6.21098,67.2381,-103.106,124.7,-121.511,train
366,49.2272,123.148,8.38466,158.449,192.999,181.446,118.382,212.308,65.871,137.949,73.4738,329.435,210.659,7049.84,9473.36,113.492,-106.21,-36.6837,311.14,190.562,13.5494,-311.14,-10.2606,23.1126,9.19597,-8.18969,-40.5429,34.9045,-17.1057,train
367,142.063,156.212,204.673,127.744,153.456,95.1695,108.673,103.48,50.1565,142.216,118.995,263.724,523.871,4814.39,6389.48,22.1047,-21.8519,-11.593,58.0859,42.5843,9.78159,-34.6932,-8.68329,15.0088,16.0556,58.0859,-46.636,31.276,-15.1947,test
368,113.789,10.6905,181.196,145.652,203.139,195.958,26.1473,141.595,155.493,29.0071,156.766,278.212,455.995,6280.54,7744.75,21.1486,-20.445,-11.8718,89.5216,74.4278,22.9203,-24.4887,-17.4188,15.5057,1.25041,89.5216,-56.7992,23.0749,-11.9461,train
369,95.3942,4.65473,127.635,47.3672,128.657,165.917,135.474,58.6941,82.6617,40.3635,160.211,535.926,451.151,5138.39,4784.08,41.4305,-38.5333,-13.337,190.142,89.6698,190.142,-94.2946,-94.4578,-9.94484,5.33434,69.691,-76.9758,76.5466,-31.0097,train
370,49.8172,5.6977,195.187,175.933,50.8056,134.194,128.559,112.885,27.922,126.701,183.723,537.297,346.147,4948.27,5301.85,46.4886,-40.2346,-9.95449,334.067,157.546,334.067,-60.1058,-19.7209,-19.565,14.184,69.951,-31.0133,175.728,-21.2456,train
371,114.133,189.863,50.501,177.646,215.008,151.819,88.9404,18.2799,168.652,193.953,86.3513,457.686,318.044,7415.23,10600.6,77.571,-74.1107,-40.4924,202.586,58.5302,11.2281,-202.586,-13.7636,-1.58924,14.0418,89.9017,-162.724,20.5027,-15.5442,test
372,79.4517,88.5324,28.6716,182.345,50.4501,184.67,158.409,102.771,175.474,107.749,155.588,281.262,593.394,7811.29,9885.59,39.1633,-36.5523,-17.024,224.804,99.7627,2.02789,-224.804,-14.4401,49.1694,0.972188,32.4328,-70.3687,21.2211,-2.35639,train
373,114.001,100.882,147.712,139.289,42.4531,37.0512,66.7392,92.4855,140.503,148.586,99.1626,532.382,488.274,6489.66,7212.37,48.9324,-48.0882,-25.9729,105.895,92.3935,13.7448,-69.8737,-28.2664,29.9616,37.4241,105.895,-79.6545,39.6295,-13.1974,train
374,154.556,216.073,63.6598,147.991,193.32,33.7531,112.862,41.9237,51.8128,188.082,76.3786,298.292,554.441,4651.02,5815.89,63.6092,-61.3539,-31.6564,130.685,39.9453,7.26968,-130.685,-9.54207,9.20093,46.5373,66.8682,-107.638,38.5438,-11.8109,train
375,11.9992,177.957,58.8901,79.2651,158.303,7.13748,153.568,163.171,65.9605,22.677,145.925,261.857,323.898,4966.06,4844.48,48.3855,-47.264,-15.0458,245.791,245.791,2.70213,-138.315,-26.9691,-11.4147,67.3715,50.8968,-2.86647,45.8331,-29.9882,test
376,100.486,199.467,109.746,20.9906,2.28953,51.681,69.6251,133.637,201.381,74.7183,128.411,477.182,493.9,4797.12,5099.64,45.5352,-41.2999,-23.3067,173.833,87.3361,5.62977,-95.4787,-173.833,155.215,21.7285,115.911,-42.3749,25.6244,-21.2544,train
377,101.803,175.717,185.04,205.649,186.902,163.413,26.9878,214.635,179.734,220.88,85.471,467.233,365.071,3239.32,5707.2,44.01,-43.2008,-23.1846,110.587,110.587,9.6801,-34.6391,-14.4488,19.3384,10.4089,91.0361,-43.3931,23.3799,-10.8906,train
378,87.7385,205.24,127.808,64.9371,127.955,92.9062,161.934,199.568,89.1714,125.605,80.2728,391.697,353.496,5419.36,7540.06,42.4073,-41.0738,-15.6734,81.3811,81.3811,9.94394,-63.7332,-28.8906,10.5289,21.9672,36.9298,-22.8414,29.7536,-22.9789,train
379,137.998,68.0347,136.967,182.746,147.727,167.821,195.81,106.823,219.989,119.839,195.24,282.4,290.581,4626.1,7402.14,10.4327,-10.0821,-4.53613,46.2139,36.5804,11.8301,-46.2139,-11.0489,1.3869,4.79594,25.3202,-29.4435,12.9802,-9.49813,train
380,188.308,182.663,128.32,208.891,53.413,51.6716,34.5862,144.256,59.7149,213.002,122.913,210.751,399.021,6688.32,8879.33,19.6319,-19.4362,-12.8816,71.547,34.2815,3.41425,-30.0597,-7.1035,53.6219,12.0696,71.547,-42.6252,35.1418,-4.14073,test
381,204.543,94.8128,183.806,128.925,63.1152,38.6814,150.755,116.942,140.381,108.514,202.262,585.727,507.094,3145.57,4154.69,18.7222,-18.1975,-8.11544,65.0562,52.2387,17.85,-65.0562,-32.3044,10.5036,43.7525,57.2272,-58.384,41.9574,-22.0565,train
382,69.8941,212.617,62.675,34.7409,40.0495,208.224,98.4924,207.582,77.5933,118.992,193.684,276.589,276.945,7031.51,8609.7,18.6781,-17.7326,-7.59308,85.8124,81.3921,6.72332,-85.8124,-38.4675,39.6144,6.86515,37.5105,-19.9134,24.3571,-16.9894,train
383,72.0214,22.3756,109.485,67.3731,138.407,200.063,30.4871,118.367,171.743,170.931,67.1213,456.558,539.487,6942.09,8283,93.6349,-89.8313,-47.7948,159.571,159.571,53.7007,-69.4073,-49.9308,25.7428,6.00604,140.715,-82.7611,27.7007,-9.94141,test
384,182.789,162.769,1.56558,129.291,127.324,68.0099,186.379,21.3512,179.97,97.4125,159.908,410.403,566.359,5551.19,6892.21,217.407,-194.796,-93.6386,1660.36,84.1203,3.02257,-1660.36,-27.9373,60.163,7.23397,-11.4167,-746.623,28.3836,-7.14248,train
385,51.5671,35.6961,177.095,59.8393,204.615,55.3948,18.5936,197.371,68.9954,29.0587,89.6358,222.001,295.066,4476.13,4208.79,43.5233,-42.2634,-19.4839,121.386,121.386,16.2127,-18.9231,-27.4282,11.7206,10.4474,86.0358,-28.9441,33.6417,-28.1654,train
386,206.065,195.806,120.492,207.335,151.655,146.496,196.533,218.005,203.498,213.39,160.119,482.36,517.949,3863.98,7786.02,18.4218,-17.663,-7.97883,76.4924,50.6324,8.60785,-76.4924,-15.1356,16.2992,11.5052,31.6119,-36.3923,21.8085,-11.1702,train
387,85.3264,131.241,156.579,100.322,84.0789,56.66,48.6255,45.9598,44.2839,29.4687,119.362,203.701,230.243,4617.49,3598.5,25.7949,-25.5977,-13.0502,70.8878,46.1649,5.59604,-28.5758,-12.984,7.13023,12.9621,70.8878,-58.5282,41.5979,-35.2457,train
388,79.0089,29.4558,158.924,41.2291,33.2917,10.4559,3.11908,97.6583,188.966,21.9004,107.669,569.975,354.672,7608.7,5517.89,74.6878,-73.3174,-45.559,248.567,182.233,13.8169,-39.3142,-128.375,102.292,38.9242,248.567,-125.962,39.6108,-26.2813,train
389,19.1023,135.838,49.4299,207.118,164.458,68.3314,32.3222,179.305,29.4733,105.811,93.4646,302.811,337.479,4600.36,4773.97,95.9469,-92.5978,-38.7738,330.904,330.904,14.3639,-124.178,-5.19968,13.4744,28.5545,136.072,-25.9719,51.6749,-26.0783,test
390,89.5619,161.869,65.4869,9.05801,63.3388,87.2075,212.058,124.003,130.622,194.284,137.518,499.324,321.015,5767.56,7442.84,42.5981,-38.2958,-14.0212,148.104,94.8059,23.4351,-148.104,-132.459,36.2801,43.4988,31.3819,-39.8908,12.9901,-27.6128,train
391,62.5091,45.098,171.311,38.2165,14.5244,127.207,115.37,186.53,11.3667,214.558,164.6,221.303,390.283,3109.4,3427.01,18.2965,-18.0555,-8.45835,69.3245,59.8045,37.5764,-39.7149,-13.565,69.3245,13.3218,56.2714,-11.5644,64.4986,-11.1698,train
392,168.111,80.2888,77.7876,90.0993,83.782,201.648,175.801,63.5538,109.948,15.9852,185.896,201.239,370.322,3182.83,3545.75,14.5531,-13.8592,-6.29521,71.2222,24.9846,3.6892,-71.2222,-19.0478,5.62897,1.4689,28.3791,-48.6834,22.0746,-26.2049,train
393,112.822,164.209,78.6226,137.353,93.0098,47.4814,162.322,50.5551,177.585,11.0558,66.2693,540.048,474.629,6762.39,7428.46,90.3542,-86.5489,-36.7357,152.042,79.717,2.78149,-152.042,-35.9929,-14.5191,9.61949,57.0963,-100.518,39.3698,-58.4253,train
394,38.3889,88.16,187.818,55.8874,215.553,207.135,145.75,148.111,186.646,132.239,192.238,407.364,327.204,3047.73,4624.76,21.8478,-20.825,-7.98217,143.548,143.548,22.1376,-53.1489,-37.969,-3.17776,9.42215,57.3318,-13.7211,16.0782,-20.8717,train
395,137.028,163.493,8.19882,200.964,48.5029,41.8785,135.881,6.65654,22.0659,153.062,176.719,277.471,403.835,6742.33,6469.2,114.846,-104.849,-51.6061,901.289,36.2916,11.5331,-901.289,-4.42429,26.9911,45.0252,48.0297,-467.033,56.9844,-17.4219,train
396,52.7988,105.695,37.5904,78.5656,87.3897,110.15,197.095,136.042,58.4382,173.612,95.3203,465.183,562.007,6655.41,7737.88,87.487,-83.1151,-31.7598,258.426,186.77,24.4872,-258.426,-26.2665,35.9971,23.497,36.3249,-54.154,49.9404,-21.083,train
397,189.007,217.329,67.2673,20.7044,5.99941,107.2,25.8925,11.5416,26.0162,163.071,74.953,339.704,280.214,4638.5,3935.46,100.332,-98.1267,-72.1575,238.085,27.709,10.2779,-115.302,-56.1888,112.809,20.8366,238.085,-225.477,63.2388,-19.3714,train
398,169.149,192.671,207.605,6.1137,51.7774,97.2995,39.1763,83.2234,117.461,225.469,156.038,428.423,348.569,7231.25,9142.7,28.8147,-26.8081,-16.0441,143.811,51.8308,17.6727,-36.4696,-143.811,69.5992,34.9952,118.658,-76.1775,10.5856,-21.3574,train
399,44.3641,137.714,22.5424,163.049,181.434,14.242,27.6759,120.469,167.928,186.412,65.6156,316.844,328.837,3040.44,3541.86,109.545,-105.462,-45.253,196.301,188.634,3.69256,-196.301,-16.3136,14.0009,35.7056,64.2134,-61.0461,22.4006,-3.85788,train
400,112.464,120.627,175.861,103.998,137.897,20.7115,187.973,105.468,52.4751,202.795,181.401,415.598,494.049,6336.02,8386.63,20.9441,-20.5552,-7.55694,93.058,63.6787,15.9779,-58.2669,-21.4293,5.63441,93.058,45.8247,-40.3017,60.0613,-13.4408,train
401,63.0327,161.378,35.1135,59.7322,165.958,194.183,224.927,64.3846,113.121,47.7861,72.3212,380.744,507.248,7677.51,9239.45,104.467,-97.8764,-39.0403,247.41,123.862,8.26428,-247.41,-41.4143,9.19599,6.86811,30.6827,-87.8586,30.9266,-39.4695,train
402,99.3185,73.9789,48.6635,158.73,89.7351,20.5303,131.891,224.303,57.374,189.963,192.002,475.713,537.857,3655.7,4494.29,32.424,-31.1738,-11.4807,167.882,115.59,22.7936,-167.882,-19.3465,40.6998,82.1346,36.5922,-42.3885,75.6943,-12.5536,train
403,108.708,38.9962,197.394,112.886,157.279,41.7043,215.218,183.212,32.9776,80.697,82.4825,453.929,467.852,3944.68,4981.99,51.087,-50.4551,-14.4705,93.6437,72.2238,60.4071,-52.9148,-19.3438,7.17447,56.4844,38.8073,-25.5656,93.6437,-41.2826,test
404,57.9438,188.26,49.9222,218.157,161.224,121.964,39.9081,154.564,126.435,128.611,106.187,238.092,259.383,6892.27,9032.35,34.1021,-33.3314,-15.4082,102.029,102.029,4.41304,-76.6119,-7.10555,12.2868,6.81185,51.1602,-32.308,17.3386,-9.13552,test
405,115.607,88.349,158.105,56.4107,2.6934,80.1662,83.7044,59.5641,71.756,203.518,160.309,320.074,269.851,4942.95,4941.27,19.0283,-18.5158,-10.3204,67.6768,44.0659,16.2265,-45.5798,-31.3263,46.9492,17.8828,67.6768,-44.9591,34.8279,-9.96181,train
406,114.89,20.385,24.2523,198.867,48.1331,74.2026,80.328,131.505,36.69,20.9947,97.5898,529.395,412.596,7352.37,5794.47,99.0551,-94.6665,-33.0887,291.026,112.715,63.032,-291.026,-20.1595,75.7644,17.3162,31.0576,-82.3309,154.529,-86.552,train
407,211.647,186.901,10.9928,202.348,95.8061,195.489,155.816,188.534,109.451,160.443,208.811,453.845,316.409,7693.13,12464.3,31.4384,-28.5022,-11.4736,287.103,64.3683,7.12117,-287.103,-15.8514,61.347,6.80832,-12.5468,-68.1469,41.4442,-11.7316,train
408,73.8839,136.781,125.553,25.4685,225.297,92.6024,14.3788,148.433,90.4217,69.6615,120.563,413.8,288.993,6066.09,6302.47,44.0327,-43.0652,-20.1196,135.765,135.765,15.5369,-41.9988,-79.0323,17.2218,22.9493,111.639,-56.1448,31.4812,-43.1433,test
409,142.605,144.055,45.3143,107.208,158.514,206.151,62.1932,56.5866,75.1393,76.561,191.154,287.089,510.065,5453.67,5916.2,27.1883,-26.1602,-14.1671,139.416,51.8619,8.4658,-139.416,-15.4032,18.1281,5.91578,78.3734,-113.086,31.0803,-22.5271,train
410,128.587,202.303,20.4601,99.4988,42.1057,114.871,144.844,210.816,118.99,189.909,81.236,491.61,582.924,4098.94,5800.72,98.8143,-90.0928,-39.432,318.903,109.286,3.79022,-318.903,-41.7023,118.448,6.67509,15.7068,-61.2914,49.3153,-5.71001,train
