sample_id,r_inner_mm,wall_ratio_ro_ri,p_internal_MPa,p_external_MPa,E_GPa,poisson,yield_MPa,hoop_stress_inner_MPa,hoop_stress_outer_MPa,axial_stress_MPa,von_mises_inner_MPa,tresca_inner_MPa,radial_disp_inner_um,radial_disp_outer_um,safety_factor_vm,split
178,81.8307,2.49706,52.0107,20.6825,120.187,0.317427,791.913,22.6136,-8.71456,-14.6985,64.6266,74.6243,29.8141,4.27819,12.2537,train
179,169.721,1.16072,98.002,6.94485,190.383,0.341283,499.483,608.533,517.476,255.265,611.877,706.535,494.643,447.764,0.816312,train
180,34.1613,2.1281,92.4701,25.3958,179.195,0.296855,349.925,79.6937,12.6194,-6.3882,149.098,172.164,20.7872,8.9475,2.34694,train
181,143.456,2.08812,102.183,2.96377,102.617,0.346662,392.478,155.31,56.091,26.5636,222.996,257.493,253.768,139.856,1.76002,train
182,37.045,2.73862,12.771,3.08702,153.065,0.342279,438.728,9.57665,-0.107343,-1.59718,19.3536,22.3477,3.50801,0.991531,22.669,train
183,56.2015,1.60239,53.9433,29.8222,181.09,0.329676,555.444,25.0725,0.951433,-14.4354,68.4297,79.0159,14.7774,7.72911,8.117,train
184,175.838,1.94535,109.48,18.4772,182.26,0.307759,865.636,137.893,46.8895,14.2062,214.231,247.373,161.323,90.4696,4.04066,train
185,101.441,1.11379,23.0877,3.33336,188.629,0.314171,712.378,180.68,160.926,78.7963,176.468,203.768,87.7545,82.1903,4.03686,train
186,111.565,2.38383,25.0108,29.1304,122.857,0.289696,874.015,-35.0097,-30.89,-30.0102,8.65928,9.99887,-17.3175,-29.7806,100.934,train
187,61.1412,1.75875,41.5885,0.283788,77.22,0.327878,289.034,80.4865,39.1817,19.449,105.72,122.075,69.4752,45.8118,2.73395,test
188,65.1698,1.76191,149.82,24.3108,180.164,0.32187,562.393,220.486,94.9761,35.3326,320.694,370.306,93.0848,58.2699,1.75367,train
189,175.416,2.35911,36.1483,3.01849,82.5085,0.333547,675.04,44.6247,11.4949,4.23822,69.9515,80.7731,117.503,55.6131,9.65012,train
190,76.1048,1.20841,28.783,19.1035,90.8498,0.28748,334.823,32.6372,22.9578,1.92712,53.1915,61.4202,33.8077,28.2383,6.29468,test
191,188.51,1.92712,58.0576,2.33731,74.5692,0.318621,600.469,94.4472,38.727,18.1948,132.073,152.505,270.869,164.053,4.5465,train
192,32.4988,2.4626,30.4981,2.00854,113.062,0.290289,271.851,37.7318,9.24232,3.61689,59.0888,68.2299,13.0887,6.21174,4.60072,train
193,103.925,2.32588,65.3572,24.3774,194.423,0.342855,333.334,35.1884,-5.79129,-15.0844,87.0751,100.546,33.5513,9.62069,3.82812,train
194,75.2131,2.30538,9.65371,12.6142,193.804,0.294838,804.097,-16.9469,-13.9864,-13.3003,6.3161,7.29321,-3.95043,-5.67759,127.309,train
195,113.724,1.81809,90.6893,6.26098,197.012,0.260335,376.586,151.41,66.9819,30.3605,209.664,242.1,96.4664,63.7116,1.79614,train
196,156.667,1.8691,71.7318,16.2818,108.89,0.253242,518.605,83.6431,28.193,5.95562,134.559,155.375,144.308,82.8487,3.85412,train
197,88.0987,1.40754,73.4537,29.3609,105.826,0.310551,312.209,104.61,60.5177,15.5784,154.208,178.064,102.05,75.9275,2.0246,test
198,66.9649,1.84437,128.449,16.6337,135.188,0.345378,419.858,188.295,76.4799,29.9231,274.308,316.744,110.127,65.6789,1.5306,train
199,177.843,2.51874,111.105,22.6978,188.408,0.297214,735.375,98.7962,10.3885,-6.15466,181.78,209.902,126.153,45.0868,4.04541,train
200,46.1797,2.23314,70.8914,29.6992,185.151,0.292198,260.555,32.1567,-9.03555,-19.3674,89.2423,103.048,14.5983,2.95289,2.91963,train
201,45.7231,2.595,116.489,13.0477,86.2465,0.275098,493.216,126.473,23.0321,4.9922,210.412,242.963,83.3102,34.7345,2.34405,train
202,189.101,2.94985,145.821,26.7266,171.04,0.304932,862.287,123.295,4.2007,-11.2629,233.062,269.117,189.273,51.48,3.69982,train
203,24.8318,2.25792,114.384,12.9249,205.615,0.259478,877.044,138.049,36.5893,11.8322,218.614,252.433,19.8856,10.0547,4.01184,train
204,27.5687,1.54087,105.677,22.6112,149.723,0.250695,638.249,181.342,98.2759,37.8323,248.565,287.018,36.5225,26.8004,2.56773,train
205,61.5729,2.62412,31.6767,12.7358,192.819,0.285532,464.26,12.641,-6.29994,-9.51789,38.3802,44.3177,7.79272,0.0454193,12.0963,train
206,157.455,2.57256,113.38,25.6336,96.6476,0.337815,351.198,93.3497,5.60346,-10.0151,179.033,206.729,219.993,73.9571,1.96164,test
207,69.2808,2.21122,143.248,23.7757,70.1777,0.284031,378.283,157.13,37.6578,6.94108,260.135,300.378,193.343,92.6434,1.45418,train
208,113.218,2.57324,72.2107,4.66933,160.414,0.331064,828.343,86.9015,19.3601,7.34541,137.795,159.112,76.4903,33.552,6.0114,train
209,87.5365,2.04443,142.987,25.3797,72.5143,0.342302,555.007,166.201,48.5943,11.6073,267.765,309.188,254.92,131.563,2.07274,train
210,110.985,2.00225,79.9062,16.3084,161.159,0.262351,887.875,89.5609,25.9631,4.82734,146.763,169.467,75.2422,39.9534,6.04973,train
211,95.5502,2.00895,63.5285,23.6555,126.56,0.292605,826.711,42.4854,2.61243,-10.5215,91.8107,106.014,48.4341,19.13,9.00452,train
212,165.834,2.36715,65.0741,19.9404,185.8,0.259751,298.365,44.8021,-0.331581,-10.136,95.1555,109.876,57.4243,15.8053,3.13555,train
213,64.0706,1.4478,144.306,10.3298,185.99,0.299732,679.999,368.102,234.126,111.898,443.758,512.408,130.151,101.585,1.53236,train
214,98.6978,2.89816,36.9373,27.1541,99.9849,0.288072,547.957,-14.7267,-24.5098,-25.832,19.2349,22.2106,3.31222,-26.4513,28.4876,test
215,98.596,2.71766,59.0778,20.9034,106.304,0.309431,531.68,29.2272,-8.94717,-14.9253,76.4744,88.305,48.3466,5.39242,6.9524,train
216,106.708,2.28214,76.2816,26.3778,87.1131,0.276955,490.052,47.2436,-2.66023,-14.519,106.976,123.525,88.675,24.2266,4.58095,train
217,34.8005,2.80174,112.877,20.1013,111.548,0.319241,739.302,99.7637,6.98766,-6.55683,184.153,212.641,43.0191,13.5465,4.01462,train
218,121.561,2.82795,13.6574,28.4407,187.954,0.275571,694.439,-47.4495,-32.6662,-30.5535,29.2648,33.7921,-22.8088,-30.0123,23.7295,train
219,40.2071,1.38591,83.3347,15.7779,209.137,0.296179,429.178,198.522,130.966,57.5939,244.095,281.857,39.6322,31.5952,1.75824,test
220,129.841,2.64002,110.887,0.0528293,163.323,0.282414,524.554,147.914,37.0794,18.5133,224.128,258.801,138.331,66.8806,2.34042,train
221,77.4243,2.15249,131.816,27.4373,181.984,0.280957,400.864,134.399,30.0207,1.29172,230.549,266.215,72.7813,34.219,1.73874,train
222,27.6517,2.68773,90.7819,21.2675,192.231,0.263762,305.663,70.5847,1.07033,-10.0986,139.748,161.367,13.9809,3.6124,2.18725,train
223,111.042,2.69341,116.713,12.3782,143.424,0.344455,698.483,125.319,20.9849,4.30337,209.606,242.032,127.003,49.56,3.33236,train
224,114.578,2.54716,123.574,0.510965,153.757,0.292384,622.511,167.399,44.3365,21.9128,251.99,290.973,146.894,72.2786,2.47038,train
225,134.762,1.47962,36.9952,24.1568,90.3796,0.283344,732.598,10.2719,-2.5665,-13.3616,40.9346,47.2672,36.5912,17.7912,17.8968,train
226,62.679,1.69288,91.2781,26.399,146.784,0.308755,376.898,108.025,43.1454,8.37324,172.601,199.303,57.0588,35.2125,2.18363,train
227,85.1704,2.11807,90.3352,11.4881,140.385,0.283571,465.222,112.593,33.7458,11.1289,175.741,202.928,81.9356,43.4945,2.6472,train
228,98.3167,2.78396,74.8264,23.4653,208.844,0.263063,357.638,43.1128,-8.24824,-15.8568,102.138,117.939,31.5265,2.74696,3.50151,train
229,121.283,1.32664,107.141,22.9659,75.6524,0.272531,809.057,282.729,198.554,87.7939,337.638,389.87,461.713,384.712,2.39623,train
230,44.783,1.93556,101.794,6.01033,169.456,0.298744,736.359,159.526,63.7425,28.8661,226.31,261.32,47.9166,29.1129,3.25376,test
231,102.815,2.64223,125.512,4.05616,178.361,0.284865,708.614,158.012,36.5555,16.2496,245.539,283.524,109.027,50.3868,2.88595,train
232,160.702,2.88814,102.29,6.60439,174.953,0.252802,740.25,115.149,19.4632,6.42942,188.308,217.439,128.029,51.751,3.93106,train
233,197.945,2.14736,18.0878,29.5381,124.913,0.260207,762.519,-47.3299,-35.8797,-32.7089,25.3245,29.2422,-54.0567,-66.977,30.11,train
234,87.0666,1.94054,121.124,22.5085,157.471,0.288198,802.062,147.421,48.8052,13.1483,232.566,268.545,98.7153,55.2591,3.44874,train
235,185.373,1.17327,126.383,19.6455,86.4736,0.349864,501.12,653.993,547.255,263.805,675.826,780.376,1298.9,1161.57,0.741493,train
236,96.8183,1.36094,71.256,17.4771,97.9012,0.291934,708.187,162.522,108.743,45.6331,202.458,233.778,168.122,135.293,3.49795,train
237,45.7851,2.93886,138.599,25.9145,150.639,0.284422,778.313,116.28,3.59606,-11.1592,220.732,254.879,48.2883,12.6309,3.52605,train
238,139.671,1.27656,113.54,13.7557,88.8062,0.320079,608.832,402.995,303.211,144.728,447.333,516.535,618.117,524.602,1.36103,train
239,180.49,1.7037,81.6858,23.0174,91.0665,0.253027,269.434,97.3234,38.655,7.8188,155.026,179.009,229.934,143.51,1.73799,train
240,130.951,2.78186,42.7501,24.8073,112.269,0.279382,811.641,-1.53911,-19.482,-22.1446,35.6898,41.211,19.3522,-20.6512,22.7416,train
241,180.872,2.15815,101.754,0.406675,142.735,0.349594,575.612,156.358,55.0105,27.3019,223.531,258.112,231.118,124.729,2.57509,train
242,45.3355,1.28727,86.5902,17.1847,191.098,0.258143,259.277,263.478,194.073,88.4442,303.168,350.069,62.3931,53.6499,0.855226,train
243,72.5351,2.95539,87.0196,29.0309,147.827,0.28458,451.878,43.9528,-14.0358,-21.5334,113.425,130.972,36.7246,0.513024,3.98392,train
244,135.585,1.58523,128.048,15.0258,97.3221,0.330963,839.854,247.403,134.381,59.6777,325.15,375.451,376.195,264.139,2.58297,test
245,74.36,2.66066,92.2649,2.51797,86.1417,0.272437,408.873,116.755,27.0085,12.2453,181.017,209.02,119.605,55.9453,2.25876,test
246,190.594,1.94647,124.236,2.58428,71.2364,0.259299,737.85,206.312,84.6605,41.0381,286.263,330.548,609.71,388.968,2.57752,train
247,174.341,1.15755,6.92026,28.5578,141.459,0.291987,319.844,-177.505,-155.868,-92.2126,147.731,170.585,-183.092,-172.057,2.16505,test
248,106.496,2.14473,59.4174,26.6457,123.667,0.305842,442.25,24.3331,-8.43854,-17.5421,72.53,83.7505,41.2239,9.37496,6.09747,test
249,65.2516,1.12149,24.923,2.95205,129.749,0.331603,639.553,189.504,167.533,82.2903,185.699,214.427,85.7355,79.651,3.44403,train
250,58.0346,2.72518,79.0268,21.4805,119.678,0.297619,713.709,53.9744,-3.57183,-12.5262,115.182,133.001,39.3867,8.65483,6.19633,train
251,175.612,2.58315,87.8709,18.0279,190.498,0.280072,470.539,76.4394,6.59639,-5.71577,142.297,164.31,94.6292,31.5435,3.30674,test
252,30.6592,1.33762,118.631,20.14,170.558,0.296869,845.079,327.939,229.448,104.654,386.74,446.569,59.6956,49.1377,2.18513,test
253,57.2495,2.9454,75.5601,17.4243,209.991,0.343613,362.455,55.8602,-2.2756,-9.84993,113.813,131.42,23.2302,5.69822,3.18464,train
254,151.003,1.21638,19.5887,11.0872,176.471,0.27556,684.198,32.8678,24.3662,6.63952,45.4287,52.4565,31.1777,26.6369,15.0609,train
255,148.473,2.77608,47.1115,5.23604,79.3227,0.295913,254.46,49.1273,7.25179,1.00788,83.3453,96.2388,117.49,44.1825,3.05308,train
256,55.5632,2.70686,19.4531,23.0822,114.151,0.281014,853.579,-27.8584,-24.2293,-23.6557,7.27925,8.40535,-7.66351,-14.6188,117.262,train
257,134.129,1.95961,104.85,26.4302,131.183,0.345721,565.586,107.213,28.7938,1.18181,183.652,212.063,146.267,75.1812,3.07966,train
258,109.315,1.68678,35.872,6.3584,169.496,0.304278,328.653,55.1443,25.6307,9.63616,78.8225,91.0164,40.7135,26.7981,4.16953,train
259,135.278,2.04663,72.8213,5.58757,79.5667,0.285087,582.71,103.816,36.5826,15.4975,152.973,176.638,204.292,117.464,3.80924,train
260,116.499,2.90987,44.1285,7.63651,137.479,0.251647,783.092,38.6292,2.13721,-2.74965,71.6703,82.7577,42.7306,11.7147,10.9263,train
261,87.119,2.7154,20.8998,21.8269,201.799,0.27985,590.777,-23.0449,-22.1178,-21.9724,1.85771,2.14509,-4.76918,-11.5593,318.014,train
262,87.0121,1.52656,58.1438,23.2054,101.472,0.274522,720.731,64.2567,29.3183,3.05643,106.002,122.401,68.0674,45.6187,6.79922,train
263,164.52,2.78617,52.1717,15.473,124.796,0.294288,819.827,32.0789,-4.61978,-10.0464,72.9632,84.2506,66.4285,10.616,11.2362,train
264,187.298,1.5176,136.044,15.8086,209.74,0.341887,777.787,288.963,168.728,76.4595,368.066,425.006,276.235,200.561,2.11317,train
265,126.762,1.21938,104.479,28.5865,94.9009,0.310591,607.611,359.054,283.161,127.287,401.432,463.533,470.136,411.271,1.51361,train
266,21.3515,1.46729,57.5887,11.7618,73.5537,0.301184,792.235,113.561,67.7343,27.9863,148.22,171.15,35.5531,26.7688,5.34499,train
267,83.6165,1.72701,22.1702,18.0891,152.143,0.310485,349.447,-9.89105,-13.9721,-16.0306,10.634,12.2791,1.08254,-3.20668,32.8613,test
268,152.225,1.54149,50.5548,2.49253,161.586,0.2668,349.752,115.417,67.3552,32.4313,143.736,165.972,113.286,86.2128,2.43329,train
269,67.803,1.55401,126.235,2.26388,155.482,0.333898,328.907,296.938,172.966,85.3512,366.478,423.173,135.443,98.415,0.897479,train
270,107.198,1.93275,115.356,5.53614,87.3234,0.346771,691.099,184.574,74.7549,34.6094,259.747,299.93,260.957,153.447,2.66067,test
271,85.6111,2.26168,137.822,5.19337,89.5695,0.289601,640.623,191.893,59.2646,27.0356,285.542,329.715,214.079,114.44,2.24353,train
272,114.883,1.81268,130.213,29.9841,149.872,0.282898,648.15,157.941,57.712,13.8639,249.549,288.154,146.298,86.527,2.59729,train
273,114.14,1.35858,30.2835,10.4382,144.858,0.316125,719.511,56.3372,36.4919,13.0268,75.0157,86.6207,48.6888,38.1878,9.59147,train
274,199.081,2.40185,92.3944,11.5642,119.789,0.335593,440.943,103.165,22.3346,5.3852,169.359,195.559,219.98,97.4305,2.60359,train
275,56.6905,2.57022,75.1247,27.3542,187.445,0.307265,364.536,37.459,-10.3116,-18.8329,97.5004,112.584,20.0604,3.01612,3.73882,train
276,85.6645,2.73173,146.989,25.3654,101.578,0.279551,488.379,133.898,12.275,-6.54524,243.255,280.887,149.118,48.8299,2.00769,test
277,130.422,1.33279,149.75,5.45773,147.665,0.333757,378.765,510.569,366.277,180.41,571.853,660.319,441.912,362.429,0.662347,test
278,147.971,1.98784,141.453,24.5435,172.987,0.33317,425.966,171.585,54.6761,15.0663,271.099,313.038,182.791,98.3393,1.57126,train
279,46.6068,1.84647,31.4276,15.6566,193.821,0.321527,577.003,13.2054,-2.5656,-9.1111,38.6533,44.633,6.30968,2.3967,14.9277,train
280,102.622,2.82157,145.743,9.15747,146.621,0.29418,437.146,166.67,30.0841,10.4633,270.557,312.412,144.508,58.6528,1.61572,train
281,196.322,2.39958,87.5224,24.3331,70.9072,0.268363,406.715,65.4175,2.22819,-11.0525,132.45,152.94,254.365,77.8939,3.07071,test
282,122.304,1.20013,59.4732,5.59127,91.6669,0.278727,625.484,293.04,239.158,116.783,305.285,352.513,369.668,333.322,2.04885,test
283,164.647,1.53739,86.0579,15.6401,102.746,0.265535,618.082,158.063,87.6447,36.0023,211.415,244.12,274.59,202.603,2.92355,train
284,193.806,1.64273,33.9667,20.5593,125.601,0.252452,469.85,8.63504,-4.77239,-12.6658,36.8942,42.6018,31.4894,9.16412,12.7351,train
285,73.0563,1.88556,24.8479,26.8179,164.601,0.253878,481.404,-30.3298,-28.3597,-27.5888,4.74748,5.48191,-7.5529,-12.1742,101.402,train
286,177.008,2.76189,121.002,29.5808,195.934,0.295807,397.878,89.4272,-1.99446,-15.7876,182.237,210.43,117.345,28.5089,2.1833,train
287,52.2308,1.55773,27.4382,6.90839,72.0863,0.334619,808.318,42.4042,21.8744,7.48302,60.4853,69.8424,35.5625,24.472,13.3639,train
288,57.1235,1.99951,77.0306,29.2916,193.578,0.321325,271.289,50.294,2.55499,-13.3683,110.266,127.325,23.4131,9.59569,2.46031,train
289,107.051,2.7551,73.7774,3.46963,181.541,0.304743,386.435,88.174,17.8661,7.19826,140.254,161.951,63.9585,27.1797,2.75525,train
290,137.915,1.6261,13.2863,7.30226,190.764,0.338888,562.574,5.9608,-0.0232766,-3.66277,16.6685,19.2471,8.46199,4.34109,33.7507,train
291,45.0996,1.64643,47.9384,4.19246,143.023,0.347988,855.14,90.6965,46.9506,21.3791,120.061,138.635,31.514,21.2704,7.12253,train
292,62.0878,2.25298,108.11,17.2446,154.753,0.295538,860.541,118.208,27.342,5.04868,195.997,226.318,59.6457,27.9726,4.39059,train
293,132.585,2.20727,103.288,13.2772,118.806,0.333142,568.713,123.226,33.2154,9.96908,196.166,226.513,172.21,84.5325,2.89914,train
294,125.028,2.53197,94.3335,15.4083,117.327,0.274078,733.431,92.6896,13.7645,-0.821939,161.967,187.023,126.566,49.1413,4.52828,train
295,33.064,1.6751,75.7755,12.6277,137.651,0.329394,413.798,120.453,57.3047,22.3385,169.939,196.228,33.161,21.7703,2.43499,train
296,28.3356,1.2785,122.021,8.07391,164.993,0.294449,789.512,465.005,351.058,171.492,508.38,587.027,77.3576,66.5159,1.553,test
297,67.0765,2.97631,45.0115,0.298521,163.612,0.282982,594.16,55.794,11.0811,5.39128,87.3001,100.805,27.4705,11.7627,6.80595,test
298,165.768,2.79433,118.673,24.3642,97.1626,0.336313,886.182,97.6484,3.33982,-10.5122,187.34,216.321,240.721,71.8409,4.73034,train
299,141.11,1.2323,20.5641,16.6765,189.972,0.297881,637.157,2.20472,-1.68282,-9.17967,19.7183,22.7688,8.21885,5.50966,32.3129,train
300,54.6577,2.91922,122.836,24.4811,141.529,0.324914,593.704,100.026,1.67073,-11.4052,193.004,222.862,55.4741,15.0289,3.07612,train
301,40.5556,2.95002,30.7723,4.47337,110.713,0.288807,515.397,28.6541,2.35518,-1.0591,51.4648,59.4265,13.864,4.27175,10.0145,train
302,180.567,1.42786,41.0059,25.6963,189.264,0.2614,493.038,19.0892,3.77962,-10.9584,52.0439,60.0952,31.1713,18.2012,9.47349,test
303,127.559,1.26351,101.192,13.5654,140.006,0.2886,409.093,367.892,280.265,133.35,406.239,469.085,326.731,282.839,1.00703,train
304,170.715,1.72499,31.1019,28.2301,172.777,0.335418,692.244,-22.4512,-25.3229,-26.7765,7.49172,8.65069,-3.00145,-11.7138,92.4013,test
305,51.8951,2.24978,79.718,23.4448,196.32,0.329889,270.313,60.5387,4.26552,-9.58965,121.466,140.257,23.7906,9.01767,2.22542,train
306,153.756,2.56576,17.8646,13.4111,169.115,0.3117,653.682,-7.36229,-11.8158,-12.6134,9.09525,10.5023,1.94357,-8.64024,71.8707,train
307,101.759,2.14401,59.4681,14.7679,103.539,0.349516,330.581,54.7882,10.088,-2.33996,98.9489,114.256,75.0781,33.8565,3.34092,train
308,171.921,2.98296,146.163,19.6018,70.8164,0.271125,896.631,139.008,12.4469,-3.57743,246.965,285.171,436.029,135.647,3.6306,train
309,42.4319,1.87163,23.616,14.5896,199.076,0.289758,520.798,1.64929,-7.37711,-10.9833,21.8804,25.2653,2.4884,0.0131047,23.8021,test
310,97.7545,2.34656,13.1566,27.8025,120.106,0.292885,793.023,-48.9485,-34.3026,-31.0526,30.9966,35.7918,-29.3006,-32.5915,25.5842,test
311,71.6653,2.95284,60.6149,9.70341,179.095,0.269925,660.335,54.3988,3.48732,-3.10805,99.6047,115.014,28.6506,8.20665,6.62955,train
312,124.503,2.78431,118.166,15.1507,134.34,0.318108,584.83,118.377,15.3616,0.105457,204.852,236.543,144.515,51.9895,2.85489,train
313,104.603,2.85119,111.794,5.10595,71.8742,0.283533,854.124,131.512,24.8236,9.85881,210.709,243.305,233.46,97.414,4.05358,train
314,133.41,2.1742,74.3574,7.33388,96.5344,0.291231,500.944,95.6545,28.631,10.6486,147.235,170.012,157.835,83.1278,3.40235,train
315,186.715,1.43404,33.4507,15.877,181.776,0.311839,767.151,34.9657,17.392,0.757513,59.2503,68.4164,46.3879,32.5635,12.9476,test
316,177.59,2.32794,76.3343,20.0887,131.983,0.263307,293.887,61.6112,5.36562,-7.36156,119.464,137.945,112.553,39.4473,2.46004,train
317,96.1892,2.35145,42.9379,25.0908,180.351,0.345496,306.782,0.636919,-17.2102,-21.1505,37.7369,43.5748,12.1491,-1.54754,8.12951,train
318,74.0645,2.45126,100.152,22.9177,94.6129,0.290892,776.447,85.1573,7.92269,-7.4975,160.483,185.31,91.176,32.1801,4.83819,test
319,161.844,1.80106,121.909,5.98922,168.512,0.309563,718.234,213.254,97.3343,45.6726,290.26,335.164,227.483,147.119,2.47445,test
320,39.5631,1.39198,142.25,26.2303,83.0236,0.264489,438.59,337.27,221.25,97.51,415.277,479.52,166.358,134.254,1.05614,train
321,79.842,1.70219,122.848,4.94387,168.452,0.284342,677.169,237.237,119.333,57.1944,311.842,360.084,121.292,84.2905,2.17151,train
322,196.692,2.23403,138.153,2.7759,106.482,0.309498,415.286,200.443,65.0667,31.1454,293.233,338.596,431.434,232.277,1.41623,train
323,37.4539,1.38833,33.9096,2.45742,150.107,0.28997,317.31,96.8194,65.3673,31.4549,113.215,130.729,24.3354,19.731,2.80273,train
324,26.3826,2.70188,88.1527,25.0601,103.457,0.33113,357.036,58.0615,-5.03115,-15.0456,126.625,146.214,23.5205,5.68364,2.81963,train
325,105.646,1.59186,90.6012,23.3709,126.239,0.310466,803.928,131.511,64.2808,20.4549,192.355,222.112,128.284,86.8403,4.1794,train
326,46.7701,1.95663,18.4999,0.891773,157.748,0.255824,651.544,29.1673,11.5591,5.33369,41.281,47.6672,9.6463,6.04639,15.7831,train
327,172.583,1.75333,122,13.4536,191.555,0.265022,754.752,199.758,91.2117,38.8791,278.651,321.758,199.821,133.441,2.7086,train
328,111.75,2.54099,115.159,24.19,133.878,0.265336,528.287,100.121,9.1523,-7.51883,186.438,215.28,110.743,37.257,2.83359,train
329,91.8232,2.71729,57.5769,2.79356,88.8437,0.318224,868.711,69.1534,14.3701,5.78826,109.752,126.73,88.5056,37.6808,7.91525,train
330,110.735,1.81596,123.438,21.1151,174.069,0.2849,437.741,170.273,67.9501,23.4175,254.361,293.71,126.447,77.7401,1.72095,train
331,32.8076,2.00566,134.303,28.163,198.143,0.257696,625.471,148.206,42.0662,6.95158,244.66,282.509,29.9732,15.7849,2.55649,train
332,88.3142,2.76721,120.996,14.4905,147.278,0.333328,533.662,124.011,17.5055,1.50751,212.183,245.007,98.2459,36.2286,2.51511,train
333,195.941,2.25023,147.491,8.22017,175.532,0.343081,572.613,199.598,60.3266,26.0532,300.588,347.089,269.312,136.164,1.90498,train
334,48.8316,2.44249,80.3487,2.6638,81.0579,0.268712,433.958,106.309,28.6245,12.9803,161.651,186.658,74.9494,38.0397,2.68454,train
335,65.875,2.86088,111.188,9.61644,165.802,0.261058,251.078,120.23,18.6581,4.52082,200.413,231.417,58.8324,22.72,1.2528,train
336,102.23,1.61251,94.1396,18.1802,127.545,0.26621,709.385,152.718,76.7584,29.2891,213.785,246.858,136.245,95.3857,3.31822,train
337,194.025,2.37299,149.77,2.15386,198.57,0.31326,736.648,209.212,61.5963,29.7212,310.887,358.982,241.17,122.798,2.3695,train
338,101.89,1.15189,45.6177,13.2868,168.255,0.268487,701.061,216.874,184.543,85.6281,227.325,262.492,124.827,115.18,3.08396,train
339,61.3486,2.63533,18.2295,7.21666,147.944,0.341085,842.865,7.50112,-3.51172,-5.36419,22.2834,25.7306,6.44758,0.851751,37.8248,train
340,140.485,2.65494,69.5444,12.5121,73.2113,0.300472,278.113,63.378,6.34563,-3.08324,115.114,132.922,163.491,56.201,2.41597,train
341,192.175,1.91218,88.891,14.3017,162.746,0.337868,700.823,116.445,41.8556,13.777,177.826,205.336,167.469,94.9086,3.94106,train
342,70.238,2.7054,69.1784,10.2548,87.2246,0.316451,481.712,67.3177,8.3942,-0.930323,118.209,136.496,72.0732,25.9981,4.07509,test
343,29.183,1.15117,71.9493,11.2124,168.389,0.257587,871.646,423.067,362.33,175.559,428.697,495.016,68.6951,63.8411,2.03325,train
344,131.482,2.20176,7.44484,10.9526,98.1155,0.316093,786.49,-16.2837,-12.7759,-11.8643,7.65471,8.8389,-13.6423,-16.4157,102.746,train
